Ticker,Market,Company,Listing_Year,Listing_Date,Source,Notes
301558,SZSE,三态股份,2023,2023-09-28,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301558,创业板
301559,SZSE,中集环科,2023,2023-10-11,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301559,创业板
301517,SZSE,陕西华达,2023,2023-10-17,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301517,创业板
301489,SZSE,思泉新材,2023,2023-10-24,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301489,创业板
001378,SZSE,德冠新材,2023,2023-10-30,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001378,深交所主板
301555,SZSE,惠柏新材,2023,2023-10-31,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301555,创业板
001376,SZSE,百通能源,2023,2023-11-03,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001376,深交所主板
001326,SZSE,联域股份,2023,2023-11-09,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001326,深交所主板
001306,SZSE,夏厦精密,2023,2023-11-16,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001306,深交所主板
301568,SZSE,思泰克,2023,2023-11-28,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301568,创业板
301508,SZSE,中机认检,2023,2023-12-01,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301508,创业板
301516,SZSE,中远通,2023,2023-12-08,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301516,创业板
001239,SZSE,永达股份,2023,2023-12-12,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001239,深交所主板
301459,SZSE,丰茂股份,2023,2023-12-13,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301459,创业板
301413,SZSE,安培龙,2023,2023-12-18,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301413,创业板
001358,SZSE,兴欣新材,2023,2023-12-21,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001358,深交所主板
301526,SZSE,国际复材,2023,2023-12-26,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301526,创业板
301578,SZSE,辰奕智能,2023,2023-12-28,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301578,创业板
301566,SZSE,达利凯普,2023,2023-12-29,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301566,创业板
001387,SZSE,雪祺电气,2024,2024-01-11,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001387,深交所主板
301567,SZSE,贝隆精密,2024,2024-01-16,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301567,创业板
001379,SZSE,腾达科技,2024,2024-01-19,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001379,深交所主板
301577,SZSE,美信科技,2024,2024-01-24,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301577,创业板
301502,SZSE,华阳智能,2024,2024-02-02,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301502,创业板
301589,SZSE,诺瓦星云,2024,2024-02-08,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301589,创业板
301591,SZSE,肯特股份,2024,2024-02-28,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301591,创业板
301588,SZSE,美新科技,2024,2024-03-13,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301588,创业板
301538,SZSE,骏鼎达,2024,2024-03-20,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301538,创业板
301536,SZSE,星宸科技,2024,2024-03-28,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301536,创业板
001359,SZSE,平安电工,2024,2024-03-28,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001359,深交所主板
001389,SZSE,广合科技,2024,2024-04-02,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001389,深交所主板
301587,SZSE,中瑞股份,2024,2024-04-08,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301587,创业板
301539,SZSE,宏鑫科技,2024,2024-04-15,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301539,创业板
301596,SZSE,瑞迪智驱,2024,2024-05-13,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301596,创业板
301392,SZSE,汇成真空,2024,2024-06-05,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301392,创业板
300784,SZSE,利安科技,2024,2024-06-07,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300784,创业板
301565,SZSE,中仑新材,2024,2024-06-20,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301565,创业板
301580,SZSE,爱迪特,2024,2024-06-26,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301580,创业板
301603,SZSE,乔锋智能,2024,2024-07-10,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301603,创业板
301552,SZSE,科力装备,2024,2024-07-22,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301552,创业板
301606,SZSE,绿联科技,2024,2024-07-26,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301606,创业板
301608,SZSE,博实结,2024,2024-08-01,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301608,创业板
301611,SZSE,珂玛科技,2024,2024-08-16,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301611,创业板
301571,SZSE,国科天成,2024,2024-08-21,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301571,创业板
301586,SZSE,佳力奇,2024,2024-08-28,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301586,创业板
001277,SZSE,速达股份,2024,2024-09-03,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001277,深交所主板
301607,SZSE,富特科技,2024,2024-09-04,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301607,创业板
301600,SZSE,慧翰股份,2024,2024-09-11,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301600,创业板
301551,SZSE,无线传媒,2024,2024-09-26,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301551,创业板
301618,SZSE,长联科技,2024,2024-09-30,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301618,创业板
001279,SZSE,强邦新材,2024,2024-10-11,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001279,深交所主板
301522,SZSE,上大股份,2024,2024-10-16,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301522,创业板
301556,SZSE,托普云农,2024,2024-10-17,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301556,创业板
301592,SZSE,六九一二,2024,2024-10-24,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301592,创业板
301626,SZSE,苏州天脉,2024,2024-10-24,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301626,创业板
301613,SZSE,新铝时代,2024,2024-10-25,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301613,创业板
301628,SZSE,强达电路,2024,2024-10-31,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301628,创业板
301633,SZSE,港迪技术,2024,2024-11-07,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301633,创业板
301631,SZSE,壹连科技,2024,2024-11-22,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301631,创业板
301622,SZSE,英思特,2024,2024-12-04,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301622,创业板
301617,SZSE,博苑新材,2024,2024-12-11,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301617,创业板
301585,SZSE,蓝宇股份,2024,2024-12-20,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301585,创业板
301598,SZSE,博科测试,2024,2024-12-20,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301598,创业板
001391,SZSE,国货航,2024,2024-12-30,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001391,深交所主板
301581,SZSE,黄山谷捷,2025,2025-01-03,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301581,创业板
301458,SZSE,钧崴电子,2025,2025-01-10,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301458,创业板
301601,SZSE,惠通科技,2025,2025-01-15,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301601,创业板
301602,SZSE,超研股份,2025,2025-01-22,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301602,创业板
001356,SZSE,富岭股份,2025,2025-01-23,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001356,深交所主板
001395,SZSE,亚联机械,2025,2025-01-27,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001395,深交所主板
301173,SZSE,毓恬冠佳,2025,2025-03-03,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301173,创业板
301557,SZSE,常友科技,2025,2025-03-04,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301557,创业板
301275,SZSE,汉朔科技,2025,2025-03-11,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301275,创业板
301479,SZSE,弘景光电,2025,2025-03-18,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301479,创业板
301501,SZSE,恒鑫生活,2025,2025-03-19,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301501,创业板
001382,SZSE,新亚电缆,2025,2025-03-21,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001382,深交所主板
301629,SZSE,矽电股份,2025,2025-03-24,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301629,创业板
301535,SZSE,浙江华远,2025,2025-03-27,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301535,创业板
301616,SZSE,浙江华业,2025,2025-03-27,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301616,创业板
301658,SZSE,首航新能,2025,2025-04-02,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301658,创业板
301665,SZSE,泰禾股份,2025,2025-04-11,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301665,创业板
001335,SZSE,信凯科技,2025,2025-04-15,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001335,深交所主板
301662,SZSE,宏工科技,2025,2025-04-17,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301662,创业板
001400,SZSE,江顺科技,2025,2025-04-24,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001400,深交所主板
301560,SZSE,众捷汽车,2025,2025-04-25,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301560,创业板
301636,SZSE,泽润新能,2025,2025-05-16,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301636,创业板
301595,SZSE,太力科技,2025,2025-05-19,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301595,创业板
001390,SZSE,古麒绒材,2025,2025-05-29,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001390,深交所主板
301590,SZSE,优优绿能,2025,2025-06-05,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301590,创业板
301678,SZSE,新恒汇,2025,2025-06-20,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301678,创业板
001388,SZSE,信通电子,2025,2025-07-01,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001388,深交所主板
301630,SZSE,同宇新材,2025,2025-07-10,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301630,创业板
301609,SZSE,山大电力,2025,2025-07-23,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301609,创业板
001221,SZSE,悍高集团,2025,2025-07-30,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001221,深交所主板
301491,SZSE,汉桑科技,2025,2025-08-06,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301491,创业板
301632,SZSE,广东建科,2025,2025-08-12,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301632,创业板
301575,SZSE,艾芬达,2025,2025-09-10,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301575,创业板
301656,SZSE,联合动力,2025,2025-09-25,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301656,创业板
301584,SZSE,建发致新,2025,2025-09-25,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301584,创业板
301668,SZSE,昊创瑞通,2025,2025-09-26,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301668,创业板
001285,SZSE,瑞立科密,2025,2025-09-30,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001285,深交所主板
301563,SZSE,云汉芯城,2025,2025-09-30,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301563,创业板
001386,SZSE,马可波罗,2025,2025-10-22,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001386,深交所主板
301638,SZSE,南网数字,2025,2025-11-18,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301638,创业板
001233,SZSE,海安集团,2025,2025-11-25,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001233,深交所主板
001280,SZSE,中国铀业,2025,2025-12-03,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001280,深交所主板
001325,SZSE,元创股份,2025,2025-12-18,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001325,深交所主板
301667,SZSE,纳百川,2025,2025-12-23,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301667,创业板
301449,SZSE,天溯计量,2025,2025-12-23,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301449,创业板
001369,SZSE,双欣材料,2025,2025-12-30,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001369,深交所主板
001396,SZSE,誉帆科技,2025,2025-12-30,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001396,深交所主板
301687,SZSE,新广益,2025,2025-12-31,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301687,创业板
02469,HKEX,粉笔有限公司,2023,2023-01-09,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0106/2023010600010.htm,港股主板
02402,HKEX,亿华通,2023,2023-01-12,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0111/2023011100006.htm,港股主板
02147,HKEX,正味集团控股有限公司,2023,2023-01-13,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0112/2023011200014.htm,港股主板
02411,HKEX,百果园集团股份有限公司,2023,2023-01-16,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0113/2023011300018.htm,港股主板
02458,HKEX,望尘科技有限公司,2023,2023-01-16,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0113/2023011300078.htm,港股主板
02373,HKEX,美丽田园医疗健康产业有限公司,2023,2023-01-16,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0113/2023011300032.htm,港股主板
02459,HKEX,昇能集团有限公司,2023,2023-01-17,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0116/2023011600008.htm,港股主板
02455,HKEX,润华服务有限公司,2023,2023-01-17,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0116/2023011600024.htm,港股主板
02306,HKEX,乐华娱乐集团,2023,2023-01-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0118/2023011800042.htm,港股主板
02450,HKEX,淮北绿金产业投资股份有限公司,2023,2023-01-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0119/2023011900018.htm,港股主板
02482,HKEX,维天运通物流科技股份有限公司,2023,2023-03-09,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0227/2023022700003.pdf,港股主板
09636,HKEX,九方财富控股有限公司,2023,2023-03-10,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0228/2023022800003.pdf,港股主板
01405,HKEX,达势股份有限公司,2023,2023-03-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0316/2023031600001.pdf,港股主板
02409,HKEX,洲际船务集团控股有限公司,2023,2023-03-29,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0314/2023031400003.pdf,港股主板
02433,HKEX,中天湖南集团有限公司,2023,2023-03-30,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0320/2023032000001.pdf,港股主板
02405,HKEX,力盟科技集团有限公司,2023,2023-03-31,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0321/2023032100001.pdf,港股主板
02439,HKEX,中宝新材集团有限公司,2023,2023-03-31,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0321/2023032100013.pdf,港股主板
09669,HKEX,北森控股有限公司,2023,2023-04-13,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0330/2023033000149.pdf,港股主板
06979,HKEX,珍酒李渡集团有限公司,2023,2023-04-27,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0417/2023041700005.pdf,港股主板
02480,HKEX,绿竹生物制药股份有限公司,2023,2023-05-08,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0425/2023042500037.pdf,港股主板
02416,HKEX,易点云有限公司,2023,2023-05-25,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0515/2023051500003.pdf,港股主板
09930,HKEX,宏信建设发展有限公司,2023,2023-05-25,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0512/2023051200003.pdf,港股主板
09885,HKEX,药师帮股份有限公司,2023,2023-06-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0615/2023061500009.pdf,港股主板
02105,HKEX,来凯医药有限公司,2023,2023-06-29,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0616/2023061600007.pdf,港股主板
09860,HKEX,艾迪康控股有限公司,2023,2023-06-30,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0619/2023061900003.pdf,港股主板
02481,HKEX,慧居科技股份有限公司,2023,2023-07-10,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0628/2023062800027.pdf,港股主板
06990,HKEX,科伦博泰生物医药股份有限公司,2023,2023-07-11,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0629/2023062900021.pdf,港股主板
03650,HKEX,Keep Inc.,2023,2023-07-12,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0630/2023063000041.pdf,港股主板
06683,HKEX,巨星传奇集团有限公司,2023,2023-07-13,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0630/2023063000015.pdf,港股主板
01284,HKEX,新传企划有限公司,2023,2023-07-17,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0630/2023063000023.pdf,港股主板
02271,HKEX,众安智慧生活服务有限公司,2023,2023-07-18,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0630/2023063000031.pdf,港股主板
01541,HKEX,宜明昂科生物医药技术有限公司,2023,2023-09-05,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0824/2023082400013.pdf,港股主板
02490,HKEX,乐舱物流股份有限公司,2023,2023-09-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0913/2023091300009.pdf,港股主板
09690,HKEX,途虎养车股份有限公司,2023,2023-09-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0914/2023091400007.pdf,港股主板
09686,HKEX,东软熙康控股有限公司,2023,2023-09-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0918/2023091800013.pdf,港股主板
09890,HKEX,中旭未来股份有限公司,2023,2023-09-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0918/2023091800007.pdf,港股主板
06682,HKEX,第四范式股份有限公司,2023,2023-09-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0918/2023091800003.pdf,港股主板
01973,HKEX,天图投资集团有限公司,2023,2023-10-06,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0925/2023092500005.pdf,港股主板
09676,HKEX,十月稻田集团股份有限公司,2023,2023-10-12,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0928/2023092800005.pdf,港股主板
02451,HKEX,绿源集团控股有限公司,2023,2023-10-12,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0928/2023092800007.pdf,港股主板
02501,HKEX,迈越科技股份有限公司,2023,2023-10-11,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/0928/2023092800021.pdf,港股主板
01519,HKEX,极兔速递环球有限公司,2023,2023-10-27,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1016/2023101600003.pdf,港股主板
02517,HKEX,锅圈食品股份有限公司,2023,2023-11-02,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1020/2023102000005.pdf,港股主板
02429,HKEX,友宝在线科技控股有限公司,2023,2023-11-03,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1024/2023102400005.pdf,港股主板
02473,HKEX,喜相逢集团控股有限公司,2023,2023-11-09,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1030/2023103000009.pdf,港股主板
01111,HKEX,华视集团控股有限公司,2023,2023-11-10,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1031/2023103100013.pdf,港股主板
02499,HKEX,佛朗斯股份有限公司,2023,2023-11-10,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1031/2023103100009.pdf,港股主板
02268,HKEX,药明合联生物技术有限公司,2023,2023-11-17,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1107/2023110700011.pdf,港股主板
02520,HKEX,山西省安装集团股份有限公司,2023,2023-11-22,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1110/2023111000015.pdf,港股主板
09663,HKEX,国鸿氢能科技股份有限公司,2023,2023-12-05,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1127/2023112700003.pdf,港股主板
02419,HKEX,四川德康农牧食品集团股份有限公司,2023,2023-12-06,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1127/2023112700005.pdf,港股主板
02521,HKEX,升辉清洁集团控股有限公司,2023,2023-12-05,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1127/2023112700084.pdf,港股主板
01497,HKEX,燕之屋股份有限公司,2023,2023-12-12,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1130/2023113000047.pdf,港股主板
02516,HKEX,泛远国际控股集团有限公司,2023,2023-12-22,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1212/2023121200027.pdf,港股主板
01274,HKEX,知行汽车科技股份有限公司,2023,2023-12-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1212/2023121200009.pdf,港股主板
02502,HKEX,河南金源氢化化工股份有限公司,2023,2023-12-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1212/2023121200007.pdf,港股主板
00666,HKEX,瑞浦兰钧能源股份有限公司,2023,2023-12-18,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1208/2023120800003.pdf,港股主板
06911,HKEX,澜沧古茶股份有限公司,2023,2023-12-22,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1214/2023121400007.pdf,港股主板
09880,HKEX,优必选科技股份有限公司,2023,2023-12-29,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1219/2023121900003.pdf,港股主板
02498,HKEX,速腾聚创科技有限公司,2024,2024-01-05,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1227/2023122700007.pdf,港股主板
02503,HKEX,中深建业控股有限公司,2024,2024-01-09,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1228/2023122800039.pdf,港股主板
06959,HKEX,长久股份有限公司,2024,2024-01-09,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1229/2023122900015.pdf,港股主板
02453,HKEX,美中嘉和医学技术发展集团股份有限公司,2024,2024-01-09,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1229/2023122900013.pdf,港股主板
02477,HKEX,经纬天地控股有限公司,2024,2024-01-12,https://www1.hkexnews.hk/listedco/listconews/sehk/2023/1228/2023122800009.pdf,港股主板
02540,HKEX,乐思集团有限公司,2024,2024-03-08,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0229/2024022900166.pdf,港股主板
02509,HKEX,江苏荃信生物医药股份有限公司,2024,2024-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0312/2024031200003.pdf,港股主板
09879,HKEX,米高集团控股有限公司,2024,2024-03-21,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0313/2024031300007.pdf,港股主板
02497,HKEX,富景中国控股有限公司,2024,2024-03-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032000089.pdf,港股主板
02598,HKEX,连连数字科技股份有限公司,2024,2024-03-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032000009.pdf,港股主板
02555,HKEX,四川百茶百道实业股份有限公司,2024,2024-04-23,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0415/2024041500007.pdf,港股主板
02515,HKEX,天津建发集团控股有限公司,2024,2024-04-23,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0415/2024041500005.pdf,港股主板
